step,reward,mean,median,std,max,min
0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,0.0,0.0,0.0,0.0
4,0.0,0.0,0.0,0.0,0.0,0.0
5,0.0,0.0,0.0,0.0,0.0,0.0
6,0.0,0.0,0.0,0.0,0.0,0.0
7,0.0,0.0,0.0,0.0,0.0,0.0
8,0.0,0.0,0.0,0.0,0.0,0.0
9,0.0,0.0,0.0,0.0,0.0,0.0
10,0.0,0.0,0.0,0.0,0.0,0.0
11,0.0,0.0,0.0,0.0,0.0,0.0
12,0.0,0.0,0.0,0.0,0.0,0.0
13,0.0,0.0,0.0,0.0,0.0,0.0
14,0.0,0.0,0.0,0.0,0.0,0.0
15,0.0,0.0,0.0,0.0,0.0,0.0
16,0.0,0.0,0.0,0.0,0.0,0.0
17,0.0,0.0,0.0,0.0,0.0,0.0
18,0.0,0.0,0.0,0.0,0.0,0.0
19,0.0,0.0,0.0,0.0,0.0,0.0
20,0.0,0.0,0.0,0.0,0.0,0.0
21,0.0,0.0,0.0,0.0,0.0,0.0
22,0.0,0.0,0.0,0.0,0.0,0.0
23,0.0,0.0,0.0,0.0,0.0,0.0
24,0.0,0.0,0.0,0.0,0.0,0.0
25,0.0,0.0,0.0,0.0,0.0,0.0
26,0.0,0.0,0.0,0.0,0.0,0.0
27,0.0,0.0,0.0,0.0,0.0,0.0
28,0.0,0.0,0.0,0.0,0.0,0.0
29,0.024390243902439025,0.0008130081300813008,0.0,0.004378182770028052,0.024390243902439025,0.0
30,0.0,0.0007867820613690008,0.0,0.004309382828522157,0.024390243902439025,0.0
31,0.0,0.0007621951219512195,0.0,0.004243722837522883,0.024390243902439025,0.0
32,0.0,0.0007390983000739098,0.0,0.004180971359565691,0.024390243902439025,0.0
33,0.0,0.0007173601147776184,0.0,0.00412092011946774,0.024390243902439025,0.0
34,0.0,0.0006968641114982578,0.0,0.004063381111390454,0.024390243902439025,0.0
35,0.0,0.0006775067750677507,0.0,0.004008184134891339,0.024390243902439025,0.0
36,0.0,0.0006591957811470007,0.0,0.003955174686882005,0.024390243902439025,0.0
37,0.0,0.0006418485237483954,0.0,0.003904212150383967,0.024390243902439025,0.0
38,0.0,0.0006253908692933083,0.0,0.003855168232000612,0.024390243902439025,0.0
39,0.0,0.0006097560975609756,0.0,0.0038079256087795114,0.024390243902439025,0.0
40,0.0,0.000594883997620464,0.0,0.0037623767521337056,0.024390243902439025,0.0
41,0.0,0.0005807200929152149,0.0,0.0037184229021096694,0.024390243902439025,0.0
42,0.0,0.0005672149744753262,0.0,0.0036759731698286224,0.024390243902439025,0.0
43,0.0,0.0005543237250554324,0.0,0.0036349437496130833,0.024390243902439025,0.0
44,0.0,0.0005420054200542005,0.0,0.0035952572253175074,0.024390243902439025,0.0
45,0.0,0.0005302226935312832,0.0,0.0035568419578469604,0.024390243902439025,0.0
46,0.0,0.0005189413596263622,0.0,0.0035196315428776695,0.024390243902439025,0.0
47,0.0,0.0005081300813008131,0.0,0.0034835643294720752,0.024390243902439025,0.0
48,0.0,0.0004977600796416127,0.0,0.0034485829916752163,0.024390243902439025,0.0
49,0.0,0.0004878048780487805,0.0,0.0034146341463414634,0.024390243902439025,0.0
50,0.0,0.00047824007651841227,0.0,0.003381668011413426,0.024390243902439025,0.0
51,0.0,0.00046904315196998124,0.0,0.0033496380996917686,0.024390243902439025,0.0
52,0.0,0.0004601932811780948,0.0,0.0033185009438232763,0.024390243902439025,0.0
53,0.0,0.0004516711833785005,0.0,0.0032882158488168555,0.024390243902439025,0.0
54,0.0,0.0004434589800443459,0.0,0.0032587446688911465,0.024390243902439025,0.0
55,0.0,0.00043554006968641115,0.0,0.003230051605877902,0.024390243902439025,0.0
56,0.0,0.0004278990158322636,0.0,0.003202103026764177,0.024390243902439025,0.0
57,0.0,0.0004205214465937763,0.0,0.0031748672982635615,0.024390243902439025,0.0
58,0.0,0.0004133939644481191,0.0,0.0031483146365704454,0.024390243902439025,0.0
59,0.0,0.0004065040650406504,0.0,0.0031224169706782954,0.024390243902439025,0.0
60,0.0,0.00039984006397441024,0.0,0.003097147817838797,0.024390243902439025,0.0
61,0.0,0.0003933910306845004,0.0,0.0030724821699082043,0.024390243902439025,0.0
62,0.0,0.00038714672861014324,0.0,0.003048396389474183,0.024390243902439025,0.0
63,0.0,0.00038109756097560977,0.0,0.003024868114784212,0.024390243902439025,0.0
64,0.0,0.000375234521575985,0.0,0.0030018761726078795,0.024390243902439025,0.0
65,0.0,0.0003695491500369549,0.0,0.0029794004982625823,0.024390243902439025,0.0
66,0.0,0.0003640334910811795,0.0,0.002957422062117204,0.024390243902439025,0.0
67,0.0,0.0003586800573888092,0.0,0.002935922801962859,0.024390243902439025,0.0
68,0.0,0.0003534817956875221,0.0,0.002914885560705309,0.024390243902439025,0.0
69,0.0,0.0003484320557491289,0.0,0.002894294028891316,0.024390243902439025,0.0
